
10000; 0.233
20000; 0.835
30000; 1.546
40000; 3.076
50000; 4.145
60000; 5.620
70000; 9.443
80000; 12.438
90000; 16.198
100000; 15.575
110000; 21.711
120000; 22.601
130000; 27.600
140000; 39.707
150000; 50.019
160000; 48.589
170000; 53.415
180000; 61.818
190000; 68.367
200000; 70.315
