
10000; 0.000
20000; 0.001
30000; 0.002
40000; 0.002
50000; 0.002
60000; 0.003
70000; 0.003
80000; 0.003
90000; 0.004
100000; 0.007
110000; 0.005
120000; 0.006
130000; 0.008
140000; 0.009
150000; 0.007
160000; 0.007
170000; 0.011
180000; 0.009
190000; 0.012
200000; 0.009
