10000; 0.001
20000; 0.002
30000; 0.003
40000; 0.003
50000; 0.004
60000; 0.004
70000; 0.010
80000; 0.006
90000; 0.006
100000; 0.007
10000; 0.001
20000; 0.000
30000; 0.002
40000; 0.006
50000; 0.008
60000; 0.010
70000; 0.012
80000; 0.016
90000; 0.016
100000; 0.008
